No,text,label
373,Gerçek bir ABD eylemi olmaksızın Ankara ve Washington arasındaki diplomatik temasların rengi giderek değişiyor...,1
374,washington neler yapiyor oyle o_O,1
375,Post Edited: 02:30  Miami Heat – Washington Wizards maçı canlı izle http://t.co/Ng86xIT7G2,0
376,ABD'nin başkenti Washington'da omikron vakalarındaki artış nedeniyle olağanüstü hal ilan edildi....,1
377,"Fenerbahçe taraftarı Moldovan’ı, Washington’u, Anelka’yı, Alex’i, Nani’yi,Ayew’i, Slimani’yi ve Robin van Persie’yi yuhaladı. O yüzden bir Fenerbahçeli olarak Özil transferinde ben hiç heyecanlanmadım.",0
378,"#SONDAKİKA Suudi Arabistan Başkonsolosluğu'na girişinin ardından haber alınamayan Washington Post yazarı Suudi gazeteci Cemal Kaşıkçı soruşturması kapsamında inceleme yapacak ekip başkonsolosluğa geldi.
https://t.co/tVFqvBNMG0 https://t.co/qtptYJP1z0",1
379,Washington Post'tan 'Türkiye' analizi: Bedava para dönemi bitti... https://t.co/eDEWwY4xne,1
38,"Tele1 Washington Temsilcisi Yılmaz Polat, ABD'de salgın yönetimini anlattı, akıllara Türkiye'yi getirdi: “Eyalet valileri ile didişmek Trump’a oy kaybettiriyor.”
https://t.co/GJPnQor55N
@GOKHANKAZBEK",1
380,"Çin'in Washington Büyükelçisi Cui Tiankai de ABD medyasına verdiği bir röportajda, diplomatlar ile gazetecilerin #COVID19’un kaynağına dair yorumlar yapmasının “çok zararlı” olduğunu ve bilim insanlarının en nihayetinde virüsün kaynağını bulacağını söylemişti",1
381,"Pompeo Varşova Zirvesi'nin düzenleyeceklerini açıkladığı ilk günde, zirvenin amacını Ortadoğu bölgesinde sözde istikrar ve özgürlüğü pekiştirmek ve özellikle İran'ın bölgesel nüfuzu ile mücadele etmek şeklinde açıklamıştı. https://t.co/s5klW8NHP1",1
382,"??İlhan Tanır Washington'dan bildiriyor:

?? Trump Erdoğan'ın ziyaretini açıkladığında henüz ortada bir şey yokken, Erdoğan'ın ziyaretinin zor olacağını söylemiştim. Bir anket görmedim ancak %90'lara varan bir alerji var. 

▶ CANLI https://t.co/fzcmWw80xf https://t.co/UN3K7i8r66",1
383,"??Trump: Ben tipik bir Washington politikacısı gibi gelmiyorsam size, tipik bir Washington politikacısı olmadığımdandır‼️Ben sadece Biden'a karşı yarışmıyorum. Ben yozlaşmış medyaya, büyük teknoloji devlerine ve Washington bataklığına karşı da yarışıyorum.‼️",1
384,"Washington büyükelçimiz güven mektubunu Biden'a sunabilmiş mi? Cevabını bilen var mı? ???? Dış politikada hamaset rüzgarı, iç politikada dağılan cepheyi toplamak için devam ediyor. Bu yüzden bir revizyon mümkün değil... https://t.co/Tf6UgLby8y",1
385,Washington da  İncirlik Üssü  masaya yatırıldı https://t.co/CPdD2rbGcT #Hurriyet @Hurriyet aracılığıyla,1
386,ABD'de Washington ve eyalet başkentleri olası şiddet olaylarına karşı hazırlanıyor https://t.co/vPfGGg2K3O,1
387,"Washington Post skandalı...
Türkiye'den terör propagandası tepkisi...
https://t.co/WKNNtwoRBr https://t.co/NLcYmGXPEe",1
388,Washington’ın üç seçeneği... https://t.co/S7qTUvyHT3,1
389,"#NBA'de Miami Heat'i 113-97 yenen Los Angeles Lakers'ın yıldız oyuncusu LeBron James, 51 sayı kaydetti. 

Diğer sonuçlar:

??Minnesota-Memphis Grizzlies: 87-100
??Orlando-New York Knicks: 131-117
??Washington-Portland Trail Blazers: 109-119
??San Antonio-Golden State: 104-92 https://t.co/YNbNMF4XwC",0
39,Snowden belgelerini yayımlayan Guardian ve Washington Post'a Pulitzer ödülü http://t.co/zuj1o6KN1T,1
390,Washington'la Gülen krizi şimdi başlıyor - Tolga Tanış -  https://t.co/PFgIQLQqDQ #hurriyet @Hurriyet aracılığıyla,1
391,ABD'de Washington eyaletindeki Hanford kentinde nükleer atıkların bulunduğu bir tünel çöktü. Bölgede acil durum ilan edildi. https://t.co/ZgEirNfr21,0
392,"2- Washington'un hamlesini yorumlayan Rus askeri uzman İgor Korotçenko, ABD'nin Rusya'nın Arktik'te bu denli güçlenmesini beklemediğini ifade etti.",1
393,"TRT HABER/ Washington Büyükelçisi Serdar Kılıç: Fetullah Gülen in iadesi için tüm be ...  Nabız üzerinden @NabizApp 
https://t.co/V9yTjfBaiZ",1
394,"???? ???? ???? İran, Rusya'nın Tahran ile Washington arasında doğrudan müzakere teklifine olumsuz yanıt verdi.",1
395,"Uyumadan önce 1 kadeh kırmızı şarap kilo vermeye yardımcı oluyormuş,bu seferki Washington Universitesinden :) bilgilerinize.",0
396,"Çin Başbakan Yardımcısı Liu He, Pekin ile Washington arasında imzalanan faz 1 ticaret anlaşmasının Çin-ABD ilişkilerinin geleceği için faydalı bir ortam oluşturduğunu söyledi",1
397,"Neden "" @anadoluagency "" Washington Erdogan-Trump gorusme notlarini an ve an gecmiyor? 
Pes!",1
398,"Sağlık durumunu açıkladı
Erdoğan Washington'da kalp krizi mi geçirdi?
https://t.co/7dhTvkl1SG https://t.co/zzopUVc9gq",1
399,"Ankara-Washington hattında trafik hızlandı
https://t.co/ag872YEIQc https://t.co/ag872YEIQc",1
4,İlle Washington ın ortasına bayrak mı dikelim ??#IranvsUSA,1
40,"Samanyolu Yayın Grubu bir ilke daha imza attı
http://t.co/3qLHvssyeB http://t.co/JCLAOEBGxf",1
400,"Washington Wizards, Portland Trail Blazers'ı uzatmada mağlup etti - https://t.co/TKwb8FHnHy https://t.co/MTrQyM8P8A",0
401,"Türkiye'nin, Kovid-19 salgınından en çok etkilenen ülkelerden ABD'ye tıbbi yardımlarını taşıyan ikinci askeri kargo uçağı Washington Andrews Havalimanı’na iniş yaptı https://t.co/uxL9Ntv1pv",1
402,✔Virginia'daki Ulusal Muhafızlar müdahale için Washington'a gönderiliyor.,1
403,Ersun hocam olsa şu maça 1 kaleci 1 defans valbuena fernandao jannsen soldado culyano kennet anderson washington hooijdonk alex ilk 11i ile çıkardı,0
404,Washington DC'deki Türkler sandık başında https://t.co/uMiDinD106,1
405,"Afrin'den çekilen Rusya, topu ABD'ye attı; Washington hala sessiz https://t.co/VUnQ6zy96Y via @GazeteKarinca",1
406,"ABD'den Rusya'ya çok sert uyarı: Askeri önlem alırız
Rusya'nın Orta ve Kısa Menzilli Füzeler Anlaşmasını ihlal ettiğini öne süren ABD Dışişleri Bakanlığı, Moskova'nın buna son vermemesi halinde Washington'un ekonomik ve askeri önlemler alacağını belirtti… https://t.co/O7wni7mKkG",1
407,ABD/Washington DC Belediye Başkanı: Askerlerin ülkenin başkentinde olması gerektiğini düşünmüyoruz. https://t.co/92kBUeT1N5,1
408,"Washington yönetimi,başkent Carakas'taki ABD Büyükelçiliğindeki Amerikalı diplomatların ailelerinden Venezuela'dan ayrılmalarını istedi.",1
409,"Ukrayna’daki kriz bir araç, büyük çaplı savaş söylemi de öyle.Yoksa ne Rusya’nın ne de ABD’nin gerçekten böyle bir niyeti var.Her iki taraf adına da Minsk Süreci’ni işletmek mantıklı olan. Washington’un esas ‘amacı’ özellikle Trump döneminde Batı’daki Amerikan tutkalının ne denli",1
41,"Almanya'ya ait 200 bin maskeye ABD el koydu ve Berlin hükümeti Washington'ı “modern korsanlıkla” suçladı.

Öte yandan ABD’nin Massachusetts eyaleti, satın aldığı 3 milyon maskenin New York limanında bir federal hükümet kurumu tarafından el konulduğunu açıkladı.",1
410,"Tele1 Washington Temsilcisi Yılmaz Polat: Pentagon en az ABD’li siyasetçiler kadar Türkiye’ye sert politika izliyor
https://t.co/riUPvN32Bv
#YilmazPolat #Tele1 #SedefKabas #VuralCengiz #ErsinKalaycioglu #CemToker @SedefKabas @tokcem",1
411,Cemil Bayık .. Washington Post a nasıl yazar ve orada yayınlanır??? https://t.co/1dvsJQ2PW7,1
412,@lvntozrn Atı alan Washington u geçti ??????,1
413,"1 Haziran 1988:
Moskova’daki zirvenin 4. ve son gününde ABD Başkanı Reagan ile Sovyet lideri Gorbaçov, nükleer silahsızlanma yolunda 1987’de Washington’da imzaladıkları “Orta Menzilli Füzeler Anlaşması”nın onay belgelerini teati etti. https://t.co/Nrb3fdngyG",1
414,"Erdoğan'ın Washington'daki imajı: Biraz Putin, biraz Berlusconi, biraz Chavez... http://t.co/YANJULxaCo @voaturkish”",1
415,ABD'nin Washington Post gazetesi teröristbaşı Hevi Mustafa'nın makalesini yayınlayarak büyük bir skandala imza attı: Türk jetlerini durdurun  https://t.co/ilbWeA2YBe https://t.co/JwEFaBoJla,1
416,Rusya’nın Washington Büyükelçisi: İkili ilişkiler konusunda yapılması gereken çok iş var https://t.co/VKNVGPUT4a https://t.co/QKtAqmbjOz,1
417,Mayın Danışma Grubu'dan Washington'da Fotoğraf Sergisi: Kısaca MAG olarak tanınan ve Amerika’daki... https://t.co/EK0CHOGYWn @voaturkish,0
418,"Washington timesa göre 2ay içinde kıbrısta büyük atılım bekleniyormuş ,herhalde yerel seçimlerden bahsediyor olmalı:=))",1
419,"CRI TÜRK ÖZEL

?? Colin Powell'ın yalanları ne ilk ne de son oldu 

?? #ABD'nin kara propaganda siyaseti bugün de devam ediyor

?? Kimyasal yalanlar ve salgının kökenine dair manipülatif haberler

?? #Washington cephesinde değişen bir şey yok

https://t.co/xXNlIuYsgx",1
42,@theulash Senin için direk abd washington’dan taze bilgiler alacam şuan saat erken orda dönecem sana...,1
420,"??Rusya Dışişleri Bakanlığı: Washington'a tehditler yerine Tahran'la diyalog çağrısı yapıyoruz, çünkü tırmanış yolu çıkmaza giriyor",1
421,"Sabrıma ağır gelen insanlar var... (@ murat's suıt in Denizli, Washington) https://t.co/aH59y8cjDw http://t.co/mbSSrhUmF3",0
422,"@naval_news E ne yapsinlar biz gaz verdik ama bunlar masalllah.
 bu kadar havaya biz girmedik demisler. Biraz daha zorlasalar tv de adam 82 washington 83 moskova 84 mekke  diyecek. Dirilis ertugrul dizisi analiz eder gibi operasyon analizi yapiyorlar. Ha bu toplumda ondan hoslaniyor hoş...",1
423,"@ilkand İster istemez insan Washington ile kıyaslıyor. Dün İhsanoğlu da ""Orası Amerika. Bize uymaz!"" demez mi?? Çıldırıyordum. @leventmolu",1
424,"Bu mektup, 15 Nisan'da İngilizce çevirisiyle elçilik tarafından Washington'a gönderilmiştir. Bugün, Amerika Birleşik
Devletleri Ulusal Arşivi'nde 86700/1788 numarada kayıtlıdır. Yazımızda İhsan Güneş'in çalışmasından yararlandık: https://t.co/0d4TjtjN4j",1
425,Washington Wizards öyle hızlı hücumlara çıkıyor ki akıllara ziyan. Kamera bile John Wall'u yakalamakta güçlük çekiyor.,0
426,"Öte yandan dikkat ederseniz Ankara-Washington hattında o kadar da sert, köprüleri atacak derecede açıklamalar gidip gelmiyor...",1
427,"Bu gülen denen hain 48 saat içinde teslim edilmezse, washington büyükelçisini geri çağırsınlar",1
428,"TBMM Başkanı Şentop: Tarafları sükunete davet ediyoruz
#ABDdarbe #AbdYanıyor #Trump #dolar #WashingtonDC #Washington #Amerika #Capitol #Biden #Pence #ABDbahari  #Persembe 
https://t.co/ecqm6GMimX",1
429,Washington'daki panelde terör örgütü PYD 'itirafı' https://t.co/PWL8MCp6Ss,1
43,"Washington'da John Wall oynamayacak. Sayı yükü Marcin Gortat'ya ve Bradley Beal'a kalır. Bradley Beal 16 üst, Gortat 12.5 bulan üst alabilir",0
430,"Yüzlerce ahmak da buna KIZACAĞINA, 
TRT konusunu öne sürüp, ""DIŞTAN OLANA"" destek çıkıyor..
Her vakit oldukları gibi..

en azından İKİSİNİ de ELEŞTİR..

HAİN geldiniz..
HAİN gideceksiniz..

Washington Post #çöktü https://t.co/DCVQba6Pag",1
431,"Gülen Grubuna ait  ve The Washington Post ile işbirliği içinde olan  Today’s Zaman Gazetesi, Hizbullah Cemaatini karalamaya devam ediyor.",1
432,SON DAKİKA....Washington'da temaslarda bulunacak olan Türkiye Adalet Bakanlığı yetkililerine ABD vize vermedi.,1
433,Çin Washington Post ve Guardian'ın internet sitelerine erişimi  engelledi https://t.co/d4N0nzKFyx,1
434,"4. Makaracı Bağış, Dışişleri Bakanı olduğu takdirde çalışacağı müsteşarı bile belirlemişti. Washington eski elçisi Namık Tan.",1
435,Washington post tagi ile kedicik avı yapabilirsiniz ?? haftada bir gün miyavlıyorlar zaten,1
436,"""Atatürk olmasaydı, Ayasofya'da olmazdı"" diyen bir koro çıktı ortaya. Oysa 24 Temmuz 2020'ye kadar, Atatürk vardı ama Ayasofya yoktu. Kimse kimseyi kandırmaya çalışmasın. 5816 ile tehdit etmesin. Ayasofya'yı cami olmaktan George Washington mu çıkarmıştı? Ayasofya'nın başına",1
437,"ABD'den İran'a: Nükleer programa dönerse yaptırımları kaldırırız

https://t.co/9HpVDb2zwA

#ABD #İran #Tahran #Washington #Viyana #KOEP https://t.co/HBfxSFctgs",1
438,"Washington Post’tan Türkiye’ye skandal benzetme!
https://t.co/IjEiy2fFSS https://t.co/2d7chUCg5t",1
439,Neyse Washington sokaklarında dombra çalıyormuş. Çok da şaapmamak lazım.,1
44,"Genç Liderler Zirvesi Washington DC`de gerçekleşecek..
Program için son başvuru tarihi 3 Şubat olup ,18-30 yaş... https://t.co/yyJZHWGJFw",1
440,Özel Haber! Amerikalı istihbaratçı yazdı: #SuudiArabistan Beyaz Saray’ın savunma alanında en iyi müşterisi ama Kongre aynı fikirde değil https://t.co/njNmOZtzSP,1
441,Washington ülkü ocakları çalışıyor ?? https://t.co/A9PfZGmbi0,1
442,"@hakkiocal Hocam  ,yaptığı 1000' i geçti  yargılayıp, vatandaşlıktan çıkartıp,kan bağı olduğu yere (washington ) gönderilmeli..",1
443,"“Mutluluğun büyük bir kısmı, içinde bulunduğumuz şartlara değil, tavrımıza bağlıdır...      ” Martha Washington""
       ????????
#ErkanMeriç 
#HazalSubaşı #HazEr 
#HazErleHerYerdeyiz https://t.co/oOw8woMWlQ",0
444,Türkiye -ABD kuzey Suriye'de güvenli bölge oluşturulması konusunda anlaştı (Kaynak: Washington Post),1
445,"""Washington'da Esed rejimine karşı güç kullanılmasını isteyenler var"" https://t.co/zwKVOuTXWJ https://t.co/EiM5aMBoKU",1
446,"@cyildirim_07 Washington universitesi acil vakalar hariç tum diş randevularını iptal etmis.

#dishekimleririskte
#disciyegitme
@drfahrettinkoca
@Mikdatca

https://t.co/OavJEMSKPu",0
447,"THY, Washington'a zorunlu indi
Atatürk Havalimanı'ndan dün gece saat 02.00'de Küba'nın başkenti Havana'ya hareket … https://t.co/cJX9ntaWet",1
448,"@Giiizzle @ahmetcaliiskan üçlü takas
jarrett allen -&gt; kings
richaun holmes -&gt; hornets
pj washington -&gt; cavaliers

reçeteyi yazdık",0
449,ABD’li uzmandan PYD itirafı: Washington Suriye’de PKK’yı silahlandırdı https://t.co/Tg08lQKEdH https://t.co/ZXHvn4N1uJ,1
45,WashingtonPost sert başyazı: Erdoğan medyayı öldürerek Türkiyenin sahip olmak istediği herşeyi yok etme riskini alıor http://t.co/jJHEsv8aP0,1
450,"Sitemize ""Washington'da"" konusu eklenmiştir. Detaylar için ziyaret ediniz.   https://t.co/J1iqbMfj5J https://t.co/qjdfKi8EtC",1
451,"Lübnan Dışişleri Bakanı: Washington, Başbakan Mikati'nin istifa etmemesini talep etti, Paris de mevcut hükümetin kalmasından yana. https://t.co/GTEn12S2nk",0
452,Washington d line’ı bizim o line’ı yedi bitirdi. Kick de bloklandı. 7-7 devam.,1
453,"ABD'nin başkenti Washington'daki ırkçılık karşıtı protestolara binlerce kişi katıldı
https://t.co/y6lP3DWFDW https://t.co/78xLu5sHOO",1
454,"Büyük insanların idealleri, sıradan insanlarınsa hevesleri vardır.

Washington Irving",0
455,"??11 yeni pozitif vaka haberi. 

??Washington Wizards ligde olduğunu unuttu. 

#NBA'in #coronavirus gündemi sizlerle! ⤵

https://t.co/Ob8wM6ACOd",0
456,Ezanı denzel washington okuyomuş https://t.co/cyJ2n9qtW3,0
457,"Dünya dışı varlıklarla ilgili CIA açıklama yaptı
https://t.co/WPXnGMPTfU https://t.co/9AhUAr4bPz",1
458,"#fatihportakalyalnizdegildir
Resimde üç cins portakal var
Yafa portakal kabuğu kalın olan 
Velense portakal ince kabuk
Washington portakal dibi delik olan
Washingtonun diğerlerinden farkı altaki delikdir 
Istediğiniz yere ıstediğiniz tarımcıya sorabilirsiniz https://t.co/Hq8UuSyozZ",0
459,"Washington Post yazdı: ABD'den Suriye'nin kuzeyinde kirli plan 

https://t.co/88v8qsqced",1
46,Washington Büyükelçimiz Kılıç  PBS kanalında Judy Woodruff ın  s_u_n_d_u_ğ_u   News Hour  programında Türkiye’nin tezini iy✅,1
460,@kayhannburak1 burası da washington beyaz saray galiba kim ?????? acaba https://t.co/f06MzpjTBu,1
461,""" Bir görev veriyorum... Neticesi bana gelmeden Washington'un haberi oluyor... Sonucu memurumdan önce sefirimden öğreniyorum.""
 İsmet İnönü",1
462,Çanakkale Şehitleri Washington Büyükelçiliği'nde Anıldı  https://t.co/rmeTOJTcQP https://t.co/OJAVxNFD7i,1
463,"#SONDAKİKA | ABD'nin Başkenti Washington'da Kongre binasının arkasında dumanlar yükseliyor, Kongre binasında acil durum anonsu yapıldı. Kongre binası ve çevresi giriş çıkışlara kapatıldı. https://t.co/nQX7Grw8pU",1
464,@Washington_KM Ya te rayla,1
465,Washington Post'tan Cemal Kaşıkçı makalesi https://t.co/YnTlhHhMOY,1
466,YPG\'nin vurulması Washington\'ı rahatsız etti https://t.co/EP4XRjM9Io,1
467,"Beyaz Saray Sözcüsü Psaki, ABD'nin Moskova Büyükelçisi Sullivan'ın Washington'a döneceğini doğruladı

https://t.co/PhPv2O7HuD https://t.co/4leOGJGjmw",1
468,"Gerçekten bunlar aklımızla alay mı ediyorlar.

Cumhurbaşkanlığı Sözcüsü Kalın'dan Washington Post'a tepki https://t.co/FFstgvPQDZ @HaberMynet aracılığıyla",1
469,"ABD'de Türkiye'ye ilişkin kritik iddia!

ABD Kongresinin son 2 yıldır Washington yönetiminin Türkiye'ye yapması muhtemel silah satışlarını gizlice dondurduğu iddia edildi. @ Mersin https://t.co/g6BTGMugnL",1
47,"Washington Büyükelçisi Şükrü Elekdağ'ın darbe yapılacağından haberdar olduğunu ileri sürüyor. Uğur Dündar'ın Büyükelçi Elekdağ'dan görüş  aldığı her yazısına ""Tüm öngörüleri doğru çıkan bilge diplomat"" ifadesini kullanarak başlaması aklıma geldi.",1
470,"#Washington’da dün başlayan ve bugün sonuçlanacak ticaret görüşmelerine yönelik iyimserlik Trump’tan gelen açıklamalarla arttı. #Trump, görüşmelerin olumlu geçtiğini ve Çinli temsilcilerle görüşebileceğini belirtti. https://t.co/Jg9Zhcz590 https://t.co/TCs4K2HOOK",1
471,"Şantaj gene işe yaradı. Son 20 senede ülkeler arası kurulan çarpık, sapkın, karşılıklı faydalanma ve tehdit temelli ilişkilerin meyvesi olan bu çürük siyaset kültürüne katkıda bulunan herkesin eli kanlı. Ankara bunu çok iyi biliyor aynı Moskova, Paris, Berlin ve Washington gibi. https://t.co/2joqbQqIRA",1
472,"(7)ABD, Almanya ve Hollanda Patriot’larının çekilmesi de Moskova-Washington hattında gizli bir anlaşma olduğu kanaatini güçlendiriyor.",1
473,"@ceydak belki de washington a yolculuğa çıkmıştır,hizmetlrti karşılığı tutarı alıp havai'de iyi bir tatil yaptırırlar??",0
474,"ABD tarafından Washington'a davet edilen ve Trump ile görüşen SDG'nin siyasi liderlerinden İlham Ahmed, Trump’ın 'Kürtler için güvenli bölge' kuracağını yinelediğini iddia etti. https://t.co/c9FFHZ5Mqr",1
475,"Amerikaya geldim geleli bi kere opossum gördüm. Hayvan günde 18 saat uyuyormuş, nasil göreyim http://t.co/wqL4zV0j7G http://t.co/wZy65nolxk",0
476,"Diken: Obama Beyaz Saray’da Davutoğlu’na ‘uğrayacak’
amberinzaman’ın haberi
https://t.co/1VsgOVKil2 https://t.co/rLcNuyzw0z",1
477,Washington Post'un analizi: Türkiye kaosa girebilir @cumhuriyetgzt https://t.co/74s9sZ7s1Q kaç yıldır istenen bu,1
478,"Suriye, ABD'nin 'kimyasal saldırı' yalanlarını kınadı.
Suriye, ABD'nin 'Guta kimyasal saldırısının 8. yıldönümü' başlıklı açıklamasını kınadı, Washington'un gerçekleri çarpıtarak yalanlar yaymaya çalıştığını bildirdi.
 @solhaberportali https://t.co/5sQ3yDomRn",1
479,"""Evet, kasklı olan benim...""

Rafael Nadal ilk defa gittiği Washington'ı bisikletle geziyor. https://t.co/U6JNktCVAR",0
48,"#Washington’dan Kürtler’e Hz. #İbrahim’li mesaj!

https://t.co/SUI4LAYhe3 https://t.co/Qwiss4IiaO",1
480,Trump Suudi Kral Selman ile telefonlaştı yarın da Ürdün Kralı Abdullah ile Washington'da buluşacakmış.,1
481,Haftalardır dile getirdiğimizi Washington’un en çok okunan siyasi yayını ⁦@politico⁩ da yazmış; Trump 2016’da ne ise Biden’da 2020’de aynısı olacak. Ankara’nın DC’deki ilişkilerini proaktif olarak dengelemesinde büyük fayda görüyorum. https://t.co/xWaQl2AQX1,1
482,"https://t.co/wEsGJsSEtO: ABD basını: Washington Erdoğan'a bir darbe planlıyor
https://t.co/WIYx0tJl9B https://t.co/yz1g6a5dBY",1
483,"@Besiktas_Neferi ""Ben onların Tanrı ile randevusunu ayarlıyorum. Tanrı ne yapar bilmem.""
Gazap Ateşi Denzel Washington",0
484,".Tanığımız Tolga Tanış.Hürriyet’in Washington temsilcisi.
Takipçileri bilir. Tanış, olan biteni anlatmakta titizdir.
Perde arkasını yazdı",1
485,Washington’daki arbedeyi PKK ve ABD polisi tetikledi https://t.co/0ZynIcBsVi https://t.co/9MdFHlmpdG,1
486,??#Pentagon: #İran'ın füze saldırısının ardından bir miktar #ABD askeri tıbbi tedavi için #Irak'tan ayrıldı. -The Washington Post/ABD,1
487,"@VOATurkish Demek ki doğru yolda, yıllardır dünya Washington dan bıktı, ama onlar vahşiliklerinden, kan dökmekten, işkenceden, zulümlerden, çoluk çocuk katletmekden, terör eylemlerinden ve teröristleri desteklemekden, yeni terör örgütleri kurmakdan hiç bıkmıyorlar",1
488,"@metecubukcu Bağdat değil Washington, Bunu Bağdat'a Washington söyletiyor.Uzmanlar öyle diyor Hem barzani işine baksın...",1
489,"Washington Post: Erdoğan #Afrin'e operasyonu kendisine oy olarak geri döndürmenin hesabında 

@washingtonpost @GazeteKarinca @UN @UNICEF @hrw #WordPress
#TwitterKurds #Politics #News https://t.co/0oYxM3KAPg…",1
49,"Cevad Zarif: İngiltere, körü körüne ABD’nin terör ve maceracılığına katılıyor

İslami İran Dışişleri Bakanı Muhammed Cevad Zarif, İngiltere’nin körü körüne ABD’nin terör ve maceracılığına katıldığını belirterek, Avrupalıları Washington’a uymak yerine, Nü… https://t.co/W7G0EfGfSz",1
490,“The Washington Post” saxta seçkidən və Müsavatın qərarından yazdı https://t.co/kXQDLuHdDf,0
491,"@herkesicinCHP Atatürk;
Tam bağımsızlık, ancak mali bağımsızlık ile mümkündür. Bir devletin maliyesi bağımsızlıktan yoksun olunca, o devletin bütün hayat ışıklarında bağımsızlık felç olur.
Merkez Bankasını, Hükümetmi yoksa DB-IMF'mi kontrol etmeli ?

CHP'nin kıblesi Ankara'mı, Washington'mı ?",1
492,"#SONDAKİKA
#THYAO, Hong Kong, Moskova, Addis Ababa, Washington hariç tüm seferlerini 27 Mart'tan itibaren durdurdu",0
493,Washington Post'tan çarpıcı FETÖ analizi https://t.co/8XnCy9dpb4 @haber7 aracılığıyla,1
494,@fatihportakal Gazatecilik Washington portakal ı nı ülkende övüp Finike portakalını kötülemek değildir.,0
495,"NATO Genel Sekreteri Stoltenberg: ""Washington'daki görüntüler şoke edici. Demokratik seçimin sonucuna saygı gösterilmeli""
https://t.co/n3xDrWcDoc",1
496,"Şimdi sıra Washington’da.

Insan haklari savunucuları, 
Tutsak Bebekler gönüllüleri, Türkiye'deki tüm mağdurların sesi olmak için tekrar yollarda.

#Freeprisonersofconscience
@TutsakBebekler 
@silencedturkey https://t.co/TZjbgM81tE",1
497,"#SONDAKIKA
ABD Başkanı Biden, ülkedeki siyasi ayrışmaya ilişkin, ""Uygarlığımıza yakışmayan bu savaşa bir son vermeliyiz."" değerlendirmesini yaptı https://t.co/mUkJw6Wmni",1
498,"Ben Zendaya’nın Marie performansını çok beğendim. Onun hayal kırıklığını, öfkesini, aşkını, beklentilerini çok güzel bir şekilde yansıttı diye düşünüyorum. John David Washington ise Tenet’deki performansına oranla daha iyiydi bence. #MalcolmAndMarie",0
499,"""4 Haziran'da Washington'da""Bizimle  yapılan başvurularda  Red  oranı çok az  .Acil Vize başvurusu.Vize Red olursa Vize ücreti iade ediyoruz.Tüm Ülkeler için Acil Vize Başvurusu 3-4 Günde Vizeniz  hazır. https://t.co/4TqP9e8yg9",0
5,"Cumhurbaşkanı Erdoğan, Hakan Fidan'ın Washington'da ABD Kongresi üyeleriyle bir araya geldiğinden haberi olmadığını söylüyor. Bunlar değil miydi Ortadoğu'da bizden habersiz yaprak kıpırdamayacak diyen? Kendi MİT Yöneticisinden haberi yok daha...",1
50,"Ses akustiği en iyi olan Cami, Ayasofya'dır. Ezan okunduğunda #Washington'dan Brüksel'e, #Vatikan'dan #TelAviv'e, kadar  duymayan kalmaz...!
#AyasofyaCamii 
#BizTürkiyeyizYaSiz",1
500,Washington'da Biden'ın yemin töreni öncesi güvenlik önlemleri artırıldı: ABD'li askerler Kongre binasında yerde yatıyor https://t.co/iH0bgyLpI3 @sputnik_TR aracılığıyla,1
501,Caz dinleyen ve cazdan anlayan bir adam değilim ama Kamasi Washington'un albümü bacı üzüyor gerçekten.,0
502,"Oscar adayı Fences Denzel Washington Viola Davis #ayrımcılık #disvriminations #academy #oscar
https://t.co/VVAPNbeaQk",0
503,"Washington DC’de hem devlet, hem de özel sektör (düşünce kuruluşları) kendilerini “Büyük Güç Mücadelesi” olarak adlandırılan ABD-Çin-Rusya-AB arasındaki küresel hegemonya kapışmasına göre konumlandırıp örgütleniyor. Her gelişme bu süzgeçten geçiriliyor.",1
504,24 Nisan'da Washington'daki nümayişe 3 bin Türk ve Türk dostu Amerikalı katılacak #LetHistoryDecide,1
505,@EsortmanlHoca @hetenketenabi @BY Izmir e hizmet icn bakan verdi Akp izmir hali perişan istemedi! ıstanbul refah yaşadı dahda refah olsun diye Türkiye nezdinde en buyuk ikinci makamdan adam verdi Ak parti daha refah olsun diye ıstanbul .washington post deyil erzincanlı dost lazm istanbula,1
506,"Washington Post, 17 maddede Erdoğan'ın sözlerini derledi https://t.co/jxPojbH7bp",1
507,"????WDS Gov. Jay Inslee announced that the restaurants, bars and entertainment businesses will be closed due to coronavirus.
????Washington Valisi : Restorantların, barların ve eğlence mekanlarının coronavirus sebebiyle kapanacağını duyurdu. https://t.co/f4Ib64ZQak",0
508,@oguzhann10 adamı bi almadılar oyuna ya. laferty'den washington'dan ne eksiği var ki,1
509,"ABD'den itiraf: İsrail, hedefini tam gerçekleştiremedi!

https://t.co/upi61iAdgY

 #ABD #İsrail #TelAviv #Filistin #GazzeHamas #Washington https://t.co/yIaojaMbyo",1
51,"@HaberturkTV @fatihaltayli @ekrem_imamoglu @omerrcelik 15 Haziran 2017 günü Ankara’dan İstanbul’a bir koluna HDP/PKK’yı bir koluna FETÖ’yü takarak yürüyen CHP yönetimi, Washington Yürüyüşü yapmıştı. O yürüyüşe katılanlara bonzai içirildiğini belirttiğimiz zaman, öfkelenenler olmuştu.  
@omerrcelik",1
510,"Amerikalılara en sevdikleri eyaletler soruldu, başkent Washington sonuncu oldu 

https://t.co/zP5kHztZM5 https://t.co/8B6cUDAKtk",1
